"...1","TripID","Date","Country","Site","Latitude","Longitude","Observer","Fisher","TotalCrew","TrapsOwned","TrapsFished","TrapLocation","Depth_m","SoakTime_Days","TrapType","GapSize_cm","B.undulatus","BrowserMass_g","BrowserMassRatio","ScraperMass_g","ScraperMassRatio","GrazerMass_g","GrazerMassRatio","PredatorMass_g","PredatorMassRatio","TotalCatch_g","LowNoCatch","CPUE_kgPerTrap","CPUE_DistFromMean","TotalValue_KSH","ValuePUE","MeanLLmat","MeanTrophLevel","MeanVulnerability","MTC_degC","FECount","FRic","FEve","FDiv","TotalCa_mg","CaPUE","CaConc_mgPer100g","CaPrice_KSHPermg","TotalFe_mg","FePUE","FeConc_mgPer100g","FePrice_KSHPermg","TotalOmega3_g","Omega3PUE","Omega3Conc_gPer100g","Omega3Price_KSHPerg","TotalProtein_g","ProteinPUE","ProteinConc_gPer100g","ProteinPrice_KSHPerg","TotalVA_ug","VAPUE","VAConc_ugPer100g","VAPrice_KSHPerug","TotalSe_ug","SePUE","SeConc_ugPer100g","SePrice_KSHPerug","TotalZn_ug","ZnPUE","ZnConc_ugPer100g","ZnPrice_KSHPerug"
33,"DOOKF2481V",2010-12-07,"Kenya","Bamburi",-4.00716,39.73902,"Mbaru","VTSZT8517P",1,6,3,"Kenyatta","<20","1","Multiple","Multiple","No",4769.2,0.8,0,0,0,0,0,0,5961.5,"Catch",1.9872,0.6343,228,76,0.959780258556187,2.138,33.726,27.5649920322067,NA,NA,NA,NA,489.856419039817,163.285473013272,8.21699939679303,0.46570380857142,9.88002506152814,3.29334168717605,0.165730521874162,23.0898199730594,2.85982949106235,0.953276497020784,0.0479716428929355,79.7697907210742,217.942786963131,72.6475956543771,3.65583807704657,1.04673342567924,433.275361191386,144.425120397129,7.26789165799523,0.526519669553127,271.584183109766,90.5280610365886,4.55563504335764,0.839990007473292,18.9296327866133,6.30987759553777,0.317531372752048,12.0513695416917
34,"IFGCM9070I",2010-12-08,"Kenya","Bamburi",-4.00716,39.73902,"Mbaru","VTSZT8517P",1,6,3,"Kenyatta","<20","1","Gated","4","No",801.2,0.5,0,0,0,0,801.2,0.5,1602.4,"Catch",0.5341,0.7864,148,49,1.66475934905659,2.75,29.71,27.6879680479281,48,0.344360355974606,0.444368,0.859479784421231,322.962506371569,107.654168790523,20.1549242618303,0.458852024852399,5.58552563094575,1.86184187698192,0.348572493194318,26.5314331705802,1.74530366184065,0.581767887280218,0.108918101712472,84.9090065185057,146.118413929287,48.706137976429,9.11872278640083,1.01419113453912,838.498264794704,279.499421598235,52.3276500745572,0.176735010938017,295.706532017784,98.5688440059281,18.4539772851837,0.501145507300081,10.1707184306705,3.39023947689018,0.63471782517914,14.5704554707872
35,"UHKXN4532I",2010-12-09,"Kenya","Bamburi",-4.00734,39.73921,"Mbaru","VTSZT8517P",1,6,3,"Kenyatta","<20","1","Multiple","Multiple","No",2674.2,1,0,0,0,0,0,0,2674.2,"Catch",0.8914,0.836,178,59,1.08635652452593,2,26.01,27.5,NA,NA,NA,NA,389.901823120846,129.967274373615,14.5801295011909,0.457243309541397,8.29036626780533,2.76345542260178,0.310012948463291,21.5044781184553,2.454494466163,0.818164822054334,0.0917842519692993,72.6341014240284,162.223032320076,54.0743441066919,6.06622662179627,1.09898081333015,240.520118065829,80.1733726886097,8.99409610596923,0.741226976910121,188.426037713449,62.8086792378163,7.04607126293653,0.946153738429301,15.2038335618009,5.06794452060032,0.568537639735283,11.7259899797852
36,"KVSYB0079I",2010-12-10,"Kenya","Bamburi",-4.00716,39.74012,"Mbaru","VTSZT8517P",1,6,3,"Kenyatta","<20","1","Multiple","Multiple","No",388.2,0.5,0,0,0,0,388.2,0.5,776.4,"LowNoCatch",0.2588,0.9524,68,23,1.19663601924194,2.75,29.71,27.8235445646574,NA,NA,NA,NA,146.877365583397,48.9591218611322,18.9177441503602,0.460193439142408,2.05421712483715,0.684739041612385,0.264582319015605,32.904019337955,0.684594558575403,0.228198186191801,0.0881754969829215,98.7328911007628,70.9063071795553,23.6354357265184,9.13270314007667,0.953257935557658,623.755276792139,207.91842559738,80.3394225646753,0.108363011127719,187.43174440502,62.4772481350067,24.141131427746,0.360621943815135,3.70665863444446,1.23555287814815,0.477416104384913,18.2352913138251
37,"LHZFF5339O",2010-12-11,"Kenya","Bamburi",-4.00734,39.73921,"Mbaru","VTSZT8517P",1,6,3,"Kenyatta","<20","1","Multiple","Multiple","No",4467,0.4286,0,0,0,0,2978,0.285714285714286,10423,"Catch",3.4743,0.3606,247,82,1.46748108302457,2.75142860412598,21.3585714285714,27.7488247145735,NA,NA,NA,NA,755.35023348868,251.783411162893,7.24695609218728,0.326576982521972,10.9947912133516,3.66493040445054,0.105485860245146,22.4360786133385,3.1171095829371,1.0390365276457,0.0299060691061796,79.1374167114028,274.723396650193,91.5744655500642,2.63574207665924,0.897921338363837,1252.36506396007,417.455021320023,12.0153992512719,0.196971320183573,510.796612801868,170.265537600623,4.90066787682882,0.482931941633067,19.4129381211352,6.47097937371175,0.18625096537595,12.7069894552147
38,"CJXFM6370P",2010-12-13,"Kenya","Bamburi",-4.00734,39.74012,"Mbaru","VTSZT8517P",1,6,3,"Kenyatta","<20","2","Multiple","Multiple","No",2889.9,0.6,0,0,963.3,0.2,963.3,0.2,4816.5,"Catch",1.6055,0.7045,168,56,1.06188751116766,2.40000000572205,24.82,27.559140454687,NA,NA,NA,NA,552.841488621064,184.280496207021,11.4780751296806,0.304470636637358,8.53981705574353,2.84660568524784,0.177303374976508,19.7104924966504,2.07518615344648,0.691728717815492,0.0430849403809089,81.1127231744713,177.835381789821,59.2784605966069,3.69221180919382,0.946515807517641,298.834453504683,99.6114845015609,6.20439019006919,0.563268384973429,222.103353427015,74.0344511423384,4.6113018462995,0.75786338838559,16.8705488371841,5.62351627906136,0.350265728997904,9.97738731706227
39,"WQMNI2229L",2011-01-06,"Kenya","Bamburi",-4.004,39.74114,"Mbaru","VTSZT8517P",1,6,3,"Kenyatta","<20","14","Multiple","Multiple","No",13590,0.75,0,0,0,0,2265,0.125,18120,"Catch",6.04,0.1115,340,113,1.03638920066879,2.31624998807907,27.1775,27.6558498896247,NA,NA,NA,NA,1099.38209963988,366.46069987996,6.06723013046291,0.3092646315702,20.8312314090952,6.94374380303173,0.114962645745558,16.3216467295136,5.91204582138805,1.97068194046268,0.0326271844447464,57.5097031166402,410.943702088302,136.981234029434,2.26790122565288,0.827363938836912,696.046387458285,232.015462486095,3.84131560407442,0.488473191049176,633.317449527993,211.105816509331,3.49512941240614,0.536855569435833,39.2910410137743,13.0970136712581,0.216837974689704,8.65337214864849
40,"SCYLD6696P",2011-01-07,"Kenya","Bamburi",-4.0042,39.7411,"Mbaru","VTSZT8517P",1,6,3,"Kenyatta","<20","1","Multiple","Multiple","No",6382,0.6667,0,0,1595.5,0.1667,0,0,9573,"Catch",3.191,0.4128,308,102,1.04963509941151,2.44166664759318,24.205,27.595738013162,NA,NA,NA,NA,839.550161496912,279.850053832304,8.76997975030724,0.366267572924683,15.9511702786791,5.31705675955969,0.166626661220924,19.2775824361311,4.18321342866968,1.39440447622323,0.043698040621223,73.5080830187977,294.958670987338,98.3195569957792,3.08115189582511,1.04251893653671,403.093715808886,134.364571936295,4.21073556679082,0.76284989802667,423.923458274694,141.307819424898,4.42832401832962,0.725366794400761,30.8815108887433,10.2938369629144,0.322589688590236,9.95741436058063
41,"DHYEB0958E",2011-01-08,"Kenya","Bamburi",-4.0044,39.74142,"Mbaru","VTSZT8517P",1,6,3,"Kenyatta","<20","1","Multiple","Multiple","No",1195,0.25,0,0,0,0,1195,0.25,4780,"Catch",1.5933,0.7068,107,36,1.41826065548223,2.91500000476837,24.725,27.8384937238494,NA,NA,NA,NA,680.695539063084,226.898513021028,14.2404924490185,0.156898339817241,10.7071584731003,3.56905282436676,0.223999131236407,9.9746352188879,2.83232055558599,0.944106851861996,0.0592535681084934,37.7075962639066,216.988153840574,72.3293846135248,4.53950112637185,0.49219276771426,421.067331527097,140.355777175699,8.80893999010663,0.253641144784767,424.713051701327,141.571017233776,8.88521028663864,0.251463899148326,20.4335218793186,6.81117395977286,0.427479537224238,5.22670544171319
42,"KDQRF4477B",2011-01-09,"Kenya","Bamburi",-4.0044,39.74142,"Mbaru","VTSZT8517P",1,6,3,"Kenyatta","<20","1","Multiple","Multiple","No",4914,0.6667,0,0,1228.5,0.1667,0,0,7371,"Catch",2.457,0.5478,223,74,1.08542262440573,2.31833335240682,21.9716666666667,27.5449735449735,NA,NA,NA,NA,663.31393401326,221.104644671087,8.99896803708127,0.33564800704993,11.4268759068945,3.80895863563151,0.155024771494974,19.4838905938996,3.03242119565343,1.01080706521781,0.0411398886942535,73.4198799029386,225.958076187838,75.3193587292794,3.06550096578264,0.985315522933202,335.520897885158,111.840299295053,4.55190473321338,0.663565224709804,267.829109026823,89.2763696756078,3.63355187934912,0.831276334409574,21.6851980153175,7.22839933843917,0.294196147270621,10.2669110903547
43,"LDYOL4016I",2011-01-10,"Kenya","Bamburi",-4.0032,39.74245,"Mbaru","VTSZT8517P",1,6,3,"Kenyatta","<20","1","Traditional","0","No",640,0.5,0,0,0,0,640,0.5,1280,"Catch",0.4267,0.8453,128,43,1.21451813028915,3.08,37.385,27.978125,41,0.269736939820039,0.473803,0.826188977386661,253.342795741204,84.4475985804012,19.7924059172815,0.505244286207196,4.56575148024058,1.52191716008019,0.356699334393796,28.034815419532,1.39240250819489,0.464134169398297,0.108781445952726,91.9274414163036,118.00788411888,39.3359613729599,9.21936594678748,1.08467329073585,651.878940202961,217.292980067654,50.9280422033563,0.19635547661679,205.023476126536,68.3411587088453,16.0174590723856,0.624318748361292,7.4632411789805,2.48774705966017,0.583065717107851,17.1507253926752
44,"TQIGE1053W",2011-01-11,"Kenya","Bamburi",-4.00817,39.73952,"Mbaru","VTSZT8517P",1,6,3,"Kenyatta","<20","1","Gated","4","No",1660,0.6667,0,0,0,0,830,0.333333333333333,2490,"Catch",0.83,0.668,151,50,1.33514176064329,2.5,28.4766666666667,27.7289156626506,48,0.344360355974606,0.444368,0.859479784421231,328.368980219623,109.456326739874,13.187509245768,0.45923948083994,5.36520778406395,1.78840259468798,0.215470192131082,28.1070195357419,1.70404475641437,0.568014918804789,0.0684355323861192,88.4953282079936,151.440890565864,50.4802968552881,6.08196347654073,0.99576804809144,1009.07963613564,336.35987871188,40.5252865917928,0.149443110929779,334.84930590097,111.616435300323,13.4477632891956,0.450351836908386,9.74766337269357,3.24922112423119,0.391472424606167,15.470374205006
45,"EGPUY5142C",2011-01-12,"Kenya","Bamburi",-4.00801,39.73919,"Mbaru","VTSZT8517P",1,6,3,"Kenyatta","<20","1","Multiple","Multiple","No",1240,0.4,0,0,620,0.2,0,0,3100,"Catch",1.0333,0.8098,94,31,1.13222998213258,2.66200004577637,18.008,27.7451612903226,NA,NA,NA,NA,382.149830269329,127.383276756443,12.3274138796558,0.244930110093293,5.52118099439485,1.84039366479828,0.178102612722415,16.9528946968092,1.23503450113604,0.411678167045346,0.0398398226172916,75.7873564778171,115.637838209427,38.5459460698089,3.73025284546538,0.809423640646801,172.667987617357,57.5559958724522,5.56993508443086,0.542080795007721,166.617336742535,55.5391122475116,5.37475279814629,0.561766271325265,10.3810478401578,3.4603492800526,0.334872510972833,9.01643084987239
46,"LQEIE4550E",2011-01-13,"Kenya","Bamburi",-4.00817,39.73952,"Mbaru","VTSZT8517P",1,6,3,"Kenyatta","<20","1","Gated","4","No",0,0,0,0,0,0,0,0,140,"LowNoCatch",0.0467,0.9813,28,9,0.799543236832358,3.86999988555908,24.93,28,48,0.344360355974606,0.444368,0.859479784421231,96.5915140487899,32.1971713495966,68.9939386062785,0.289880537392309,1.83021944917781,0.610073149725937,1.30729960655558,15.29871186353,0.385198972841416,0.128399657613805,0.275142123458154,72.6897057732484,27.2015117519929,9.06717058399763,19.4296512514235,1.02935455408829,24.2345458768501,8.07818195895004,17.3103899120358,1.15537547690328,74.0680908801992,24.6893636267331,52.9057792001423,0.378030534704727,3.77287294205996,1.25762431401999,2.69490924432854,7.4214001982034
47,"YTLIE8626T",2011-01-18,"Kenya","Bamburi",-4.00817,39.74009,"Mbaru","VTSZT8517P",1,6,3,"Kenyatta","<20","5","Multiple","Multiple","No",480,0.5,0,0,0,0,0,0,960,"LowNoCatch",0.32,0.9411,52,17,1.03600214081472,2.685,24.68,27.7291666666667,NA,NA,NA,NA,216.577909453003,72.1926364843342,22.5601989013544,0.240098355974223,3.69601841793496,1.23200613931165,0.385001918534892,14.0691939595511,0.976022603584102,0.325340867861367,0.101669021206677,53.2774546501773,88.6923534422736,29.5641178140912,9.2387868169035,0.586296315091524,159.421682061987,53.1405606873292,16.6064252147904,0.326178969682311,135.441658901397,45.147219633799,14.1085061355622,0.383929142789491,6.68151019820018,2.22717006606673,0.695990645645852,7.78267165019181
48,"CRABB4887T",2011-01-19,"Kenya","Bamburi",-4.00797,39.74049,"Mbaru","VTSZT8517P",1,6,3,"Kenyatta","<20","1","Multiple","Multiple","No",2720,0.2857,0,0,2720,0.2857,1360,0.142857142857143,9520,"Catch",3.1733,0.416,220,73,1.42189030635093,2.74714285714286,30.5771428571429,27.8897058823529,NA,NA,NA,NA,661.704206392841,220.568068797614,6.95067443689959,0.332474839776657,10.0546766250033,3.35155887500111,0.105616351102976,21.8803655458116,2.56260043521293,0.854200145070976,0.0269180717984551,85.850293700477,254.124974529799,84.7083248432664,2.66937998455671,0.865715777865045,771.9879323511,257.3293107837,8.10911693646113,0.284978547954742,387.317145838102,129.105715279367,4.06845741426577,0.568009968998274,20.718696305105,6.90623210170168,0.217633364549423,10.6184287254499
49,"DTWSM4681F",2011-01-20,"Kenya","Bamburi",-4.00797,39.74049,"Mbaru","VTSZT8517P",1,6,3,"Kenyatta","<20","1","Traditional","0","No",0,0,0,0,0,0,0,0,500,"LowNoCatch",0.1667,0.9396,37,12,1.00951249882861,2,23.91,28.16,41,0.269736939820039,0.473803,0.826188977386661,130.169286301485,43.389762100495,26.033857260297,0.285781700560615,1.28142693108754,0.427142310362513,0.256285386217508,29.0301374955719,0.324389585952034,0.108129861984011,0.0648779171904068,114.676924324878,46.7750496026607,15.5916832008869,9.35500992053214,0.795295789443352,118.087988556897,39.3626628522989,23.6175977113793,0.315019338161361,73.5912422461995,24.5304140820665,14.7182484492399,0.505494932067424,2.32257704856118,0.774192349520392,0.464515409712235,16.0166914690926
50,"QMPON3689Y",2011-01-21,"Kenya","Bamburi",-4.00819,39.74009,"Mbaru","VTSZT8517P",1,6,3,"Kenyatta","<20","Multiple","Multiple","Multiple","No",1990,0.4,0,0,0,0,0,0,4975,"Catch",1.6583,0.6948,71,24,1.50773296602734,2.63250005722046,21.912,27.1306532663317,NA,NA,NA,NA,291.929045856378,97.3096819521262,5.8679205197262,0.241839587400061,4.25049862164105,1.41683287388035,0.0854371582239408,16.6098159967741,0.913991347876321,0.30466378262544,0.0183716853844487,77.2436196076042,92.5256463604126,30.8418821201375,1.85981198714397,0.76303168664171,138.409691727646,46.1365639092152,2.78210435633459,0.510079887605865,150.471224804638,50.1570749348793,3.02454723225403,0.469192698415677,7.69677481339239,2.56559160446413,0.154709041475224,9.1726731925632
51,"XYFKF3541E",2011-01-24,"Kenya","Bamburi",-4.05383,39.71574,"Mbaru","VTSZT8517P",1,6,3,"Reef","<20","3","Gated","4","No",1680,0.6,0,0,0,0,0,0,2800,"Catch",0.9333,0.6267,79,26,1.10289767806588,2.72000004577637,36.514,27.8678571428571,48,0.344360355974606,0.444368,0.859479784421231,237.808613630908,79.2695378769695,8.49316477253244,0.333040922238934,3.76486750793761,1.2549558359792,0.134459553854915,21.0365968611165,1.00106692401437,0.333688974671456,0.0357523901433703,79.1155896774621,105.491467887776,35.1638226292585,3.76755242456342,0.75077161770329,214.997325544269,71.6657751814229,7.67847591229531,0.36837667538191,180.096514864268,60.0321716214228,6.43201838800958,0.439764201210056,7.33671646315273,2.44557215438424,0.26202558796974,10.7950198699605
52,"QHBBL2515K",2011-01-25,"Kenya","Bamburi",-4.05383,39.71619,"Mbaru","VTSZT8517P",1,6,3,"Reef","<20","1","Multiple","Multiple","No",5504,0.8,0,0,0,0,0,0,6880,"Catch",2.2933,0.578,195,65,1.07282160069703,2.21999998092651,27.61,27.5581395348837,NA,NA,NA,NA,647.594208420594,215.864736140198,9.4127065177412,0.301423325690435,12.0857929186629,4.0285976395543,0.175665594748007,16.1511951523323,3.57828223424983,1.19276074474994,0.0520099161954918,54.551314631257,247.8048811401,82.6016270466998,3.60181513285028,0.787716525606456,444.82624215641,148.275414052137,6.46549770576178,0.438823031334027,351.377910154735,117.125970051578,5.10723706620254,0.55552723822064,22.0160276323679,7.33867587745598,0.320000401633255,8.86626794167978
53,"FSNXJ5803L",2011-01-26,"Kenya","Bamburi",-4.05466,39.71718,"Mbaru","VTSZT8517P",1,6,3,"Reef","<20","1","Multiple","Multiple","No",37505,0.9286,0,0,0,0,2885,0.0714285714285714,40390,"Catch",13.4633,1.4777,503,168,0.942722948784373,2.29357142857143,37.7457142857143,27.7662045060659,NA,NA,NA,NA,1088.98047973282,362.993493244274,2.69616360419119,0.461532607199085,22.7331212236978,7.57770707456593,0.0562840337303734,22.1087106805234,6.44717711487109,2.14905903829036,0.015962310262122,77.9565988408633,535.481614033814,178.493871344605,1.3257777024853,0.938594317391937,967.410042572212,322.470014190737,2.39517217769798,0.519531509786331,845.733160925312,281.911053641771,2.09391720952046,0.594277277067046,45.5259931305469,15.1753310435156,0.112716001808732,11.0398470289002
54,"QTINL1030X",2011-01-27,"Kenya","Bamburi",-4.05517,39.71561,"Mbaru","VTSZT8517P",1,6,3,"Reef","<20","1","Multiple","Multiple","No",13200,0.5,0,0,0,0,2200,0.0833333333333333,26400,"Catch",8.8,0.6195,278,93,1.13171060828678,2.6516666730245,25.745,27.7809090909091,NA,NA,NA,NA,1008.27549925952,336.091833086505,3.81922537598301,0.276115010435599,17.5045182987889,5.83483943292963,0.0663049935560185,15.9044650785541,4.59386723822364,1.53128907940788,0.0174010122659986,60.6025349804519,401.396510470285,133.798836823428,1.52044132753896,0.69357852581683,1339.827332889,446.609110962999,5.07510353367045,0.207787968767364,603.075491039506,201.025163679835,2.28437685999813,0.461633749234493,35.9741866057914,11.9913955352638,0.13626585835527,7.73888241173412
55,"UUHQY3236S",2011-01-29,"Kenya","Bamburi",-4.05383,39.71718,"Mbaru","VTSZT8517P",1,6,3,"Reef","<20","2","Multiple","Multiple","No",11100,0.5,0,0,4440,0.2,4440,0.2,22200,"Catch",7.4,0.3618,233,78,0.995669506585277,2.649,28.654,27.5342342342342,NA,NA,NA,NA,938.122218411676,312.707406137225,4.22577575861115,0.248155299417331,18.6078797991566,6.20262659971887,0.0838192783745793,12.5108288807063,4.60015706356236,1.53338568785412,0.0207214282142449,50.6069677150805,419.092141798148,139.697380599383,1.8878024405322,0.555486435515477,559.239460944014,186.413153648005,2.51909667091898,0.416279637361473,510.694083944867,170.231361314956,2.30042380155346,0.455850199402608,30.0206964646901,10.0068988215634,0.135228362453559,7.7546502051948
56,"NDBBY4806V",2011-01-31,"Kenya","Bamburi",-4.05383,39.71574,"Mbaru","VTSZT8517P",1,6,3,"Reef","<20","2","Gated","4","No",3840,1,0,0,0,0,0,0,3840,"Catch",1.28,0.488,192,64,0.988597385548923,2,26.01,27.5,48,0.344360355974606,0.444368,0.859479784421231,419.907729634297,139.969243211432,10.9350971258932,0.457243309541397,8.92837291574278,2.97612430524759,0.232509711347468,21.5044781184553,2.64338645671582,0.881128818905274,0.0688381889769745,72.6341014240284,174.707326707732,58.2357755692442,4.5496699663472,1.09898081333015,259.029967851914,86.3433226173046,6.74557207947692,0.741226976910121,202.926852372572,67.6422841241907,5.2845534472024,0.946153738429301,16.3738840243762,5.45796134145872,0.426403229801463,11.7259899797852
57,"PXGCW8280C",2011-02-02,"Kenya","Bamburi",-4.05822,39.71494,"Mbaru","VTSZT8517P",1,6,3,"Reef","<20","1","Gated","4","No",220,1,0,0,0,0,0,0,220,"LowNoCatch",0.0733,0.9707,44,15,0.967232805507591,2,26.01,27.5,48,0.344360355974606,0.444368,0.859479784421231,96.2288547078597,32.0762849026199,43.7403885035726,0.457243309541397,2.04608545985772,0.68202848661924,0.930038845389873,21.5044781184553,0.605776062997376,0.201925354332459,0.275352755907898,72.6341014240284,40.0370957038554,13.3456985679518,18.1986798653888,1.09898081333015,59.3610342993969,19.7870114331323,26.9822883179077,0.741226976910121,46.5040703353811,15.5013567784604,21.1382137888096,0.946153738429301,3.75234842225287,1.25078280741762,1.70561291920585,11.7259899797852
58,"BXUFC1678G",2011-02-03,"Kenya","Bamburi",-4.05807,39.71599,"Mbaru","VTSZT8517P",1,6,3,"Reef","<20","1","Multiple","Multiple","No",1840,0.5,0,0,0,0,0,0,3680,"Catch",1.2267,0.7743,52,17,1.12971989937452,2.54999995231628,30.01,27.6434782608696,NA,NA,NA,NA,477.860237541736,159.286745847245,12.985332541895,0.108818428307625,7.38231374764895,2.46077124921632,0.200606351838287,7.04386209764662,2.18580207073197,0.72860069024399,0.0593967954003252,23.7898941977791,163.123080978954,54.3743603263179,4.43269241790635,0.318777696497218,369.594478113052,123.198159371017,10.0433282095938,0.140694742696059,294.323112751228,98.1077042504093,7.99791067258771,0.176676576684456,13.2938487324513,4.4312829108171,0.361245889468785,3.91158354864262
59,"HVCTZ5541Y",2011-02-04,"Kenya","Bamburi",-4.05822,39.71494,"Mbaru","VTSZT8517P",1,6,3,"Reef","<20","1","Gated","4","No",840,1,0,0,0,0,0,0,840,"LowNoCatch",0.28,0.888,84,28,0.922561410875714,2,26.01,27.5,48,0.344360355974606,0.444368,0.859479784421231,183.709631715005,61.2365439050016,21.8701942517863,0.457243309541397,3.90616315063747,1.30205438354582,0.465019422694936,21.5044781184553,1.15648157481317,0.385493858271057,0.137676377953949,72.6341014240284,76.434455434633,25.4781518115443,9.0993399326944,1.09898081333015,113.325610935212,37.7752036450708,13.4911441589538,0.741226976910121,88.7804979130003,29.5934993043334,10.5691068944048,0.946153738429301,7.16357426066457,2.38785808688819,0.852806459602925,11.7259899797852
